细大无遗 xì dà wú yí
犀带狮补 xī dài shī bǔ
席地而坐 xí dì ér zuò
席地幕天 xí dì mù tiān
戏蝶游蜂 xì dié yóu fēng
犀顶龟文 xī dǐng guī wén
希颩胡都 xī biāo hú dōu
奚丢胡突 xī diū hú tū
习而不察 xí ér bù chá
洗耳恭听 xǐ ěr gōng tīng
洗耳拱听 xǐ ěr gǒng tīng
袭凡蹈故 xí fán dǎo gù
西方国家 xī fāng guó jiā
西方净国 xī fāng jìng guó
西方浄国 xī fāng jìng guó
西方净土 xī fāng jìng tǔ
西方浄土 xī fāng jìng tǔ
西方圣人 xī fāng shèng rén
西方世界 xī fāng shì jiè
习非成是 xí fēi chéng shì
习非成俗 xí fēi chéng sú
习非胜是 xí fēi shèng shì
系风捕景 xì fēng bǔ jǐng
系风捕影 xì fēng bǔ yǐng
西风残照 xī fēng cán zhào
西风落叶 xī fēng luò yè
席丰履厚 xí fēng lǚ hòu
纚风沐雨 lí fēng mù yǔ
吸风饮露 xī fēnɡ yǐn lù
西府海棠 xī fǔ hǎi táng
鼷腹鹪枝 xī fù jiāo zhī
析肝刿胆 xī gān guì dǎn
析肝沥悃 xī gān lì kǔn
析肝吐胆 xī gān tǔ dǎn
细高挑儿 xì gāo tiǎo ér
洗垢匿瑕 xǐ gòu nì xiá
洗垢求瘢 xǐ gòu qiú bān
洗垢求瑕 xǐ gòu qiú xiá
洗垢索瘢 xǐ gòu suǒ bān
习故安常 xí gù ān cháng
袭故蹈常 xí gù dǎo cháng
析骨而炊 xī gǔ ér chuī
习惯自然 xí guàn zì rán
析圭儋爵 xī guī dān jué
析圭担爵 xī guī dān jué
析圭分组 xī guī fēn zǔ
析珪判野 xī guī pàn yě
析珪胙土 xī guī zuò tǔ
析骸以爨 xī hái yǐ cuàn
析骸易子 xī hái yì zǐ
西汉夫人 xī hàn fū rén
析毫剖厘 xī háo pōu lí
析毫剖芒 xī háo pōu máng
西河仙人 xī hé xiān rén
戏鸿堂帖 xì hóng táng tiē
西湖处士 xī hú chǔ shì
西华葛帔 xī huá gé pèi
羲皇上人 xī huáng shàng rén
息迹静处 xī jì jìng chù
郗家庭树 xī jiā tíng shù
西鹣东鲽 xī jiān dōng dié
喜见于色 xǐ jiàn yú sè
息交绝游 xī jiāo jué yóu
析交离亲 xī jiāo lí qīn
洗脚上船 xǐ jiǎo shàng chuán
犀角烛怪 xī jiǎo zhú guài
洗劫一空 xǐ jié yī kōng
西赆南琛 xī jìn nán chēn
洗颈就戮 xǐ jǐng jiù lù
析精剖微 xī jīng pōu wēi
西京七族 xī jīng qī zú
系颈牵羊 xì jǐng qiān yáng
席卷八荒 xí juǎn bā huāng
席卷而逃 xí juǎn ér táo
席卷天下 xí juǎn tiān xià
惜客好义 xī kè hǎo yì
熙来攘往 xī lái rǎng wǎng
西啷花啷 xī lāng huā lāng
惜老怜贫 xī lǎo lián pín
希里打哄 xī lǐ dǎ hǒng
吚哩呱喇 yī lǐ guā lǎ
吸里忽剌 xī lǐ hū là
稀里呼噜 xī lǐ hū lū
稀里糊涂 xī lǐ hú tú
唏哩哗啦 xī lǐ huā lā
稀里哗啦 xī lǐ huā lā
稀里花拉 xī lǐ huā lā
吸力豁剌 xī lì huō là
稀里马虎 xī lǐ mǎ hǔ
嘻里牙蛇 xī lǐ yá shé
西邻责言 xī lín zé yán
系铃解铃 xì líng jiě líng
西泠十子 xī líng shí zǐ
淅零淅留 xī líng xī liú
希留合剌 xī liú hé là
吸留忽剌 xī liú hū là
希留乎剌 xī liú hū là
希留急了 xī liú jí le
吸溜疎剌 xī liū shū là
淅溜淅冽 xī liū xī liè
昔留昔零 xī liú xī líng
吸溜吸溜 xī liū xī liū
犀颅玉颊 xī lú yù jiá
西落鬼戎 xī luò guǐ róng
析律贰端 xī lǜ èr duān
析缕分条 xī lǚ fēn tiáo
席履丰厚 xí lǚ fēng hòu
析律舞文 xī lǜ wǔ wēn
系马埋轮 xì mǎ mái lún
晰毛辨发 xī máo biàn fà
席帽离身 xí mào lí shēn
西眉南脸 xī méi nán liǎn
洗眉刷目 xǐ méi shuā mù
夕寐宵兴 xī mèi xiāo xīng
喜眉笑眼 xǐ méi xiào yǎn
席门蓬巷 xí mén péng xiàng
席门穷巷 xí mén qióng xiàng
惜墨如金 xī mò rú jīn
西牛货洲 xī niú huò zhōu
犀牛望月 xī niú wàng yuè
戏弄参军 xì nòng cān jūn
喜怒哀乐 xǐ nù āi lè
息怒停瞋 xī nù tíng chēn
喜怒无常 xǐ nù wú cháng
细皮嫩肉 xì pí nèn ròu
嘻皮涎脸 xī pí xián liǎn
嘻皮笑脸 xī pí xiào liǎn
嬉皮笑脸 xī pí xiào liǎn
西颦东效 xī pín dōng xiào
熹平石经 xī píng shí jīng
希奇古怪 xī qí gǔ guài
稀奇古怪 xī qí gǔ guài
喜气洋洋 xǐ qì yáng yáng
阋墙谇帚 xì qiáng suì zhǒu
阋墙御侮 xì qiáng yù wǔ
息黥补劓 xī qíng bǔ yì
犀燃烛照 xī rán zhú zhào
希壤忽浓 xī rǎng hū nóng
袭人故智 xí rén ɡù zhì
细入毫芒 xì rù háo máng
习若自然 xí ruò zì rán
西山饿夫 xī shān è fū
西山日薄 xī shān rì báo
徙善远罪 xǐ shàn yuǎn zuì
喜上眉梢 xǐ shàng méi shāo
席上之珍 xí shàng zhī zhēn
习舌调吻 xí shé diào wěn
郄诜丹桂 qiè shēn dān guì
郤诜丹桂 xì shēn dān guì
郄诜高第 qiè shēn gāo dì
郤诜高第 xì shēn gāo dì
西食东眠 xī shí dōng mián
息事宁人 xī shì níng rén
西施捧心 xī shī pěng xīn
希世之宝 xī shì zhī bǎo
稀世之宝 xī shì zhī bǎo
希世之才 xī shì zhī cái
希世之珍 xī shì zhī zhēn
洗手不干 xǐ shǒu bù gàn
洗手奉公 xǐ shǒu fèng gōng
洗手奉职 xǐ shǒu fèng zhí
喜收希和 xǐ shōu xī hé
鼷鼠饮河 xī shǔ yǐn hé
悉帅敝赋 xī shuài bì fù
蟋蟀相公 xī shuài xiàng gōng
细水长流 xì shuǐ cháng liú
习俗移人 xí sú yí rén
习俗移性 xí sú yí xìng
洗髓伐毛 xǐ suǐ fá máo
悉索敝赋 xī suǒ bì fù
悉索薄赋 xī suǒ bó fù
西台痛哭 xī tái tòng kū
稀汤寡水 xī tāng guǎ shuǐ
夕惕若厉 xī tì ruò lì
夕惕朝乾 xī tì zhāo qián
蹊田夺牛 xī tián duó niú
嘻天哈地 xī tiān hā dì
悉听尊便 xī tīng zūn biàn
析微察异 xī wēi chá yì
习为故常 xí wéi gù cháng
细微末节 xì wēi mò jié
喜闻乐见 xǐ wén lè jiàn
戏文子弟 xì wén zǐ dì
舄乌虎帝 xì wū hǔ dì
嘻嘻嗄嗄 xī xī á á
吸西北风 xī xī běi fēng
譆譆出出 xī xī chū chū
唏唏哈哈 xī xī hā hā
嘻嘻哈哈 xī xī hā hā
嘻嘻呵呵 xī xī hē hē
恓恓遑遑 xī xī huáng huáng
稀稀拉拉 xī xī lā lā
淅淅沥沥 xī xī lì lì
淅淅零零 xī xī líng líng
吸吸溜溜 xī xī liū liū
稀稀落落 xī xī luò luò
栖栖默默 xī xī mò mò
嘻嘻嚷嚷 xī xī rāng rɑng
熙熙壤壤 xī xī rǎng rǎng
熙熙攘攘 xī xī rǎng rǎng
熙熙融融 xī xī róng róng
淅淅飒飒 xī xī sà sà
淅淅索索 xī xī suǒ suǒ
吚吚呜呜 yī yī wū wū
息息相关 xī xī xiāng guān
息息相通 xī xī xiāng tōng
吚吚哑哑 yī yī yā yā
嘻笑怒骂 xī xiào nù mà
嬉笑怒骂 xī xiào nù mà
喜笑颜开 xǐ xiào yán kāi
洗心涤虑 xǐ xīn dí lǜ
洗心革面 xǐ xīn gé miàn
洗心换骨 xǐ xīn huàn gǔ
洗心回面 xǐ xīn huí miàn
徙薪曲突 xǐ xīn qū tū
吸新吐故 xī xīn tǔ gù
喜新厌故 xǐ xīn yàn gù
喜新厌旧 xǐ xīn yàn jiù
席薪枕块 xí xīn zhěn kuài
洗心自新 xǐ xīn zì xīn
膝行而前 xī xíng ér qián
膝行匍伏 xī xíng pú fú
膝行蒲伏 xī xíng pú fú
喜形于色 xǐ xíng yú sè
喜行于色 xǐ xíng yú sè
膝行肘步 xī xíng zhǒu bù
洗雪逋负 xǐ xuě bū fù
隙穴之窥 xì xué zhī kuī
习焉不察 xī yān bù chá
习焉不觉 xí yān bù jué
习焉弗察 xí yān fú chá
析言破律 xī yán pò lǜ
膝痒搔背 xī yǎng sāo bèi
夕阳西下 xī yáng xī xià
袭冶承弓 xí yě chéng gōng
习以成俗 xí yǐ chéng sú
习以成性 xí yǐ chéng xìng
袭衣兼食 xí yī jiān shí
析疑匡谬 xī yí kuāng miù
喜溢眉梢 xǐ yì méi shāo
檄医头疾 xí yī tóu jí
习以为常 xí yǐ wéi cháng
细雨和风 xì yǔ hé fēng
惜玉怜香 xī yù lián xiāng
膝语蛇行 xī yǔ shé xíng
习与体成 xí yǔ tǐ chéng
习与性成 xí yǔ xìng chéng
喜跃抃舞 xǐ yuè biàn wǔ
喜则气缓 xǐ zé qì huǎn
徙宅忘妻 xǐ zhái wàng qī
犀照牛渚 xī zhào niú zhǔ
席珍待聘 xí zhēn dài pìn
细针密缕 xì zhēn mì lǚ
细针密线 xì zhēn mì xiàn
希旨承颜 xī zhǐ chéng yán
细枝末节 xì zhī mò jié
惜指失掌 xī zhǐ shī zhǎng
溪州铜柱 xī zhōu tóng zhù
喜逐颜开 xǐ zhú yán kāi
西装革履 xī zhuāng gé lǚ
洗濯磨淬 xǐ zhuó mó cuì
西子捧心 xī zǐ pěng xīn
惜字如金 xī zì rú jīn
下坂走丸 xià bǎn zǒu wán
下阪走丸 xià bǎn zǒu wán
下笔成篇 xià bǐ chéng piān
下笔成文 xià bǐ chéng wén
下笔成章 xià bǐ chéng zhāng
下笔千言 xià bǐ qiān yán
下笔如神 xià bǐ rú shén
下笔有神 xià bǐ yǒu shén
虾兵蟹将 xiā bīng xiè jiàng
下不了台 xià bù liǎo tái
下不为例 xià bù wéi lì
瑕不掩瑜 xiá bù yǎn yú
瑕不揜瑜 xiá bù yǎn yú
下层社会 xià céng shè huì
瞎吵八嚷 xiā chǎo bā rǎng
下车泣罪 xià chē qì zuì
下车伊始 xià chē yī shǐ
下车之始 xià chē zhī shǐ
下车作威 xià chē zuò wēi
夏虫疑冰 xià chóng yí bīng
夏虫语冰 xià chóng yǔ bīng
夏虫朝菌 xià chóng zhāo jūn
呷醋节帅 xiā cù jié shuài
下道齐桓 xià dào qí huán
瞎灯黑火 xiā dēng hēi huǒ
瞎灯灭火 xiā dēng miè huǒ
夏鼎商彝 xià dǐng shāng yí
遐尔闻名 xiá ěr wén míng
遐迩闻名 xiá ěr wén míng
遐迩一体 xiá ěr yī tǐ
遐迩着闻 xiá ěr zhe wén
遐迩著闻 xiá ěr zhù wén
遐方绝壤 xiá fāng jué rǎng
遐方绝域 xiá fāng jué yù
侠肝义胆 xiá gān yì dǎn
霞光万道 xiá guāng wàn dào
瞎汉跳渠 xiā hàn tiào qú
夏侯妓衣 xià hóu jì yī
柙虎樊熊 xiá hǔ fán xióng
虾荒蟹乱 xiā huāng xiè luàn
下回分解 xià huí fēn jiě
匣剑帷灯 xiá jiàn wéi dēng
下里巴人 xià lǐ bā rén
匣里龙吟 xiá lǐ lóng yīn
下陵上替 xià líng shàng tì
下流社会 xià liú shè huì
夏炉冬扇 xià lú dōng shàn
狭路相逢 xiá lù xiāng féng
下落不明 xià luò bù míng
下马冯妇 xià mǎ féng fù
下马看花 xià mǎ kàn huā
瞎马临池 xiā mǎ lín chí
霞明玉映 xiá míng yù yìng
瞎摸合眼 xiā mō hé yǎn
瞎七瞎八 xiā qī xiā bā
下气怡色 xià qì yí sè
下气怡声 xià qì yí shēng
下乔迁谷 xià qiáo qiān gǔ
下乔入幽 xià qiáo rù yōu
下情陪告 xià qíng péi gào
下情上达 xià qíng shàng dá
霞裙月帔 xiá qún yuè pèi
夏日可畏 xià rì kě wèi
虾蝚丹树 xiā róu dān shù
霞缛云絪 xiá rù yún yīn
下塞上聋 xià sāi shàng lóng
瞎三话四 xiā sān huà sì
吓杀人香 xià shā rén xiāng
瞎神捣鬼 xiā shén dǎo guǐ
瞎说八道 xiā shuō bā dào
瞎说白道 xiā shuō bái dào
霞思天想 xiá sī tiān xiǎng
霞思云想 xiá sī yún xiǎng
瞎天盲地 xiā tiān máng dì
霞蔚云蒸 xiá wèi yún zhēng
夏五郭公 xià wǔ guō gōng
下下细细 xià xià xì xì
霞绡雾縠 xiá xiāo wù hú
下学上达 xià xué shàng dá
下一钩子 xià yī gōu zi
下饮黄泉 xià yǐn huáng quán
霞友云朋 xiá yǒu yún péng
下愚不移 xià yú bù yí
瑕瑜互见 xiá yú hù jiàn
夏雨雨人 xià yǔ yǔ rén
霞振云从 xiá zhèn yún cóng
狎雉驯童 xiá zhì xùn tóng
遐州僻壤 xiá zhōu pì rǎng
下逐客令 xià zhú kè lìng
瞎子断匾 xiā zǐ duàn biǎn
瞎子摸象 xiā zǐ mō xiàng
瞎子摸鱼 xiā zi mō yú
霞姿月韵 xiá zī yuè yùn
衔悲茹恨 xián bēi rú hèn
鲜蹦活跳 xiān bèng huó tiào
衔冰吐雹 xián bīng tǔ báo
闲不容发 xián bù róng fā
闲不容缓 xián bù róng huǎn
闲不容砺 xián bù róng lì
闲不容缕 xián bù róng lǚ
闲不容瞚 xián bù róng shùn
闲不容息 xián bù róng xī
贤才君子 xián cái jūn zǐ
闲曹冷局 xián cáo lěng jú
闲茶浪酒 xián chá làng jiǔ
嫌长道短 xián cháng dào duǎn
鲜车健马 xiān chē jiàn mǎ
鲜车怒马 xiān chē nù mǎ
纤尘不染 xiān chén bù rǎn
线抽傀儡 xiàn chōu kuǐ lěi
闲愁万种 xián chóu wàn zhǒng
显处视月 xiǎn chǔ shì yuè
现打不赊 xiàn dǎ bù shē
先代所美 xian dai shuo mei
衔胆栖冰 xián dǎn qī bīng
险道神将 xiǎn dào shén jiàng
贤德夫人 xián dé fū rén
先得我心 xiān dé wǒ xīn
先帝遗诏 xiān dì yí zhào
先睹为快 xiān dǔ wéi kuài
先覩为快 xiān dǔ wéi kuài
线断风筝 xiàn duàn fēng zhēng
先断后闻 xiān duàn hòu wén
弦而鼓之 xián ér gǔ zhī
显而易见 xiǎn ér yì jiàn
先发制人 xiān fā zhì rén
嫌肥挑瘦 xián féi tiāo shòu
闲非闲是 xián fēi xián shì
咸风蛋雨 xián fēng dàn yǔ
仙风道格 xiān fēng dào gé
仙风道骨 xiān fēng dào gǔ
仙风道气 xiān fēng dào qì
掀风鼓浪 xiān fēng gǔ làng
先公后私 xiān gōng hòu sī
纤毫不爽 xiān háo bù shuǎng
嫌好道歹 xián hǎo dào dǎi
嫌好道恶 xián hǎo dào è
嫌好道歉 xián hǎo dào qiàn
先号后庆 xiān hào hòu qìng
先号后笑 xiān hào hòu xiào
纤毫无犯 xiān háo wú fàn
纤毫无爽 xiān háo wú shuǎng
先河后海 xiān hé hòu hǎi
显赫人物 xiǎn hè rén wù
先花后果 xiān huā hòu guǒ
衔华佩实 xián huá pèi shí
闲花埜草 xián huā yě cǎo
闲花野草 xián huā yě cǎo
衔环结草 xián huán jié cǎo
现疾说法 xiàn jí shuō fǎ
闲见层出 xián jiàn céng chū
先见之明 xiān jiàn zhī míng
闲接经验 xián jiē jīng yàn
纤芥无爽 xiān jiè wú shuǎng
纤介之祸 xiān jiè zhī huò
纤芥之疾 xiān jiè zhī jí
纤介之失 xiān jiè zhī shī
衔橛之变 xián jué zhī biàn
衔橜之变 xián jué zhī biàn
衔橛之虞 xián jué zhī yú
衔橜之虞 xián jué zhī yú
献可替否 xiàn kě tì fǒu
衔口垫背 xián kǒu diàn bèi
先来后到 xiān lái hòu dào
先礼后兵 xiān lǐ hòu bīng
仙李蟠根 xiān lǐ pán gēn
鲜廉寡耻 xiān lián guǎ chǐ
涎脸饧眼 xián liǎn táng yǎn
涎脸涎皮 xián liǎn xián pí
贤良方正 xián liáng fāng zhèng
贤良文学 xián liáng wén xué
仙露明珠 xiān lù míng zhū
显露头角 xiǎn lù tóu jiǎo
陷落计中 xiàn luò jì zhōng
挦毛捣鬓 tún máo dǎo bìn
涎眉邓眼 xián méi dèng yǎn
衔枚疾走 xián méi jí zǒu
鲜眉亮眼 xiān méi liàng yǎn
挦绵扯絮 chán mián chě xù
贤母良妻 xián mǔ liáng qī
先难后获 xiān nán hòu huò
闲鸥野鹭 xián ōu yě lù
涎皮赖脸 xián pí lài liǎn
涎皮涎脸 xián pí xián liǎn
嫌贫爱富 xián pín ài fù
献曝之忱 xiàn pù zhī chén
闲气布衣 xián qì bù yī
贤妻良母 xián qī liáng mǔ
显亲扬名 xiǎn qīn yáng míng
闲情别致 xián qíng bié zhì
闲情逸趣 xián qíng yì qù
闲情逸志 xián qíng yì zhì
闲情逸致 xián qíng yì zhì
先驱蝼蚁 xiān qū lóu yǐ
掀拳裸袖 xiān quán luǒ xiù
仙人博士 xiān rén bó shì
先人后己 xiān rén hòu jǐ
仙人欹器 xiān rén qī qì
仙人栽豆 xiān rén zāi dòu
仙人摘豆 xiān rén zhāi dòu
仙人掌茶 xiān rén zhǎng chá
陷入僵局 xiàn rù jiāng jú
先入为主 xiān rù wéi zhǔ
先入之见 xiān rù zhī jiàn
衔沙填海 xián shā tián hǎi
仙山楼阁 xiān shān lóu gé
显山露水 xiǎn shān lù shuǐ
仙山琼阁 xiān shān qióng gé
贤身贵体 xián shēn guì tǐ
陷身囹圄 xiàn shēn líng yǔ
现身说法 xiàn shēn shuō fǎ
闲神野鬼 xián shén yě guǐ
先声夺人 xiān shēng duó rén
先声后实 xiān shēng hòu shí
先圣先师 xiān shèng xiān shī
现世生苗 xiàn shì shēng miáo
衔石填海 xián shí tián hǎi
现世现报 xiàn shì xiàn bòo
闲是闲非 xián shì xián fēi
现实主义 xiàn shí zhǔ yì
仙书云篆 xiān shū yún zhuàn
现死现报 xiàn sǐ xiàn bào
见素抱朴 xiàn sù bào pǔ
仙台秘府 xiān tái mì fǔ
献替可否 xiàn tì kě fǒu
先天不足 xiān tiān bù zú
掀天动地 xiān tiān dòng dì
掀天揭地 xiān tiān jiē dì
掀天斡地 xiān tiān wò dì
弦外遗音 xián wài yí yīn
弦外有音 xián wài yǒu yīn
弦外之响 xián wài zhī xiǎng
弦外之意 xián wài zhī yì
弦外之音 xián wài zhī yīn
显微阐幽 xiǎn wēi chǎn yōu
鲜为人知 xiǎn wéi rén zhī
衔尾相随 xián wěi xiāng suí
先我着鞭 xiān wǒ zháo biān
咸五登三 xián wǔ dēng sān
弦无虚发 xián wú xū fā
先悉必具 xiān xī bì jù
纤悉无遗 xiān xī wú yí
涎涎瞪瞪 xián xián dèng dèng
贤贤易色 xián xián yì sè
显显翼翼 xiǎn xiǎn yì yì
险象环生 xiǎn xiàng huán shēng
先笑后号 xiān xiào hòu hào
闲邪存诚 xián xié cún chéng
先行后闻 xiān xíng hòu wén
显姓扬名 xiǎn xìng yáng míng
鲜血淋漓 xiān xuè lín lí
闲言长语 xián yán cháng yǔ
闲言淡语 xián yán dàn yǔ
鲜艳夺目 xiān yàn duó mù
闲言冷语 xián yán lěng yǔ
闲言泼语 xián yán pō yǔ
闲言碎语 xián yán suì yǔ
涎言涎语 xián yán xián yǔ
闲言闲语 xián yán xián yǔ
闲言赘语 xián yán zhuì yǔ
咸阳一炬 xián yáng yī jǔ
仙液琼浆 xiān yè qióng jiāng
先意承颜 xiān yì chéng yán
先意承志 xiān yì chéng zhì
先意承指 xiān yì chéng zhǐ
先意承旨 xiān yì chéng zhǐ
鲜衣良马 xiān yī liáng mǎ
鲜衣美食 xiān yī měi shí
鲜衣怒马 xiān yī nù mǎ
先意希旨 xiān yì xī zhǐ
鲜衣凶服 xiān yī xiōng fú
先忧后乐 xiān yōu hòu lè
衔玉贾石 xián yù jiǎ shí
陷于缧绁 xiàn yú léi xiè
涎玉沫珠 xián yù mò zhū
咸与惟新 xián yǔ wéi xīn
咸与维新 xián yǔ wéi xīn
衔冤负屈 xián yuān fù qū
闲云孤鹤 xián yún gū hè
闲云野鹤 xián yún yě hè
闲杂人等 xián zá rén děng
险遭不测 xiǎn zāo bù cè
先斩后奏 xiān zhǎn hòu zòu
挦章扯句 xián zhāng chě jù
挦章撦句 lóng zhāng zōng jù
先知先觉 xiān zhī xiān jué
现钟不打 xiàn zhōng bù dǎ
现钟弗打 xiàn zhōng fú dǎ
先自隗始 xiān zì wěi shǐ
仙姿佚貌 xiān zī yì mào
仙姿玉貌 xiān zī yù mào
仙姿玉色 xiān zī yù sè
仙姿玉质 xiān zī yù zhì
险阻艰难 xiǎn zǔ jiān nán
跣足科头 xiǎn zú kē tóu
显祖荣宗 xiǎn zǔ róng zōng
显祖扬名 xiǎn zǔ yáng míng
显祖扬宗 xiǎn zǔ yáng zōng
咸嘴淡舌 xián zuǐ dàn shé
相安无事 xiāng ān wú shì
相安相受 xiāng ān xiāng shòu
项背相望 xiàng bèi xiāng wàng
向壁虚构 xiàng bì xū gòu
乡壁虚造 xiāng bì xū zào
向壁虚造 xiàng bì xū zào
湘波仙子 xiāng bō xiān zǐ
香草美人 xiāng cǎo měi rén
相差无几 xiāng chā wú jǐ
响钞精银 xiǎng chāo jīng yín
香车宝马 xiāng chē bǎo mǎ
响彻云表 xiǎng chè yún biǎo
响彻云际 xiǎng chè yún jì
响彻云霄 xiǎng chè yún xiāo
相持不下 xiāng chí bù xià
象齿焚身 xiàng chǐ fén shēn
响答影随 xiǎng dá yǐng suí
相待如宾 xiāng dài rú bīn
相得甚欢 xiāng dé shèn huān
相得无间 xiāng dé wú jiàn
相得益彰 xiāng dé yì zhāng
相得益章 xiāng dé yì zhāng
湘东一目 xiāng dōng yī mù
相对无言 xiāng duì wú yán
相对新亭 xiāng duì xīn tíng
响遏行云 xiǎng è xíng yún
项发口纵 xiàng fā kǒu zòng
橡饭菁羹 xiàng fàn jīng gēng
相反相成 xiāng fǎn xiāng chéng
想方设法 xiǎng fāng shè fǎ
相仿相效 xiāng fǎng xiāng xiào
相逢恨晚 xiāng féng hèn wǎn
向风慕义 xiàng fēng mù yì
相风使帆 xiāng fēng shǐ fān
祥风时雨 xiáng fēng shí yǔ
相风铜乌 xiāng fēng tóng wū
相逢狭路 xiāng féng xiá lù
降服而囚 xiang fu er qiu
相辅而行 xiāng fǔ ér xíng
相辅相成 xiāng fǔ xiāng chéng
象耕鸟耘 xiàng gēng niǎo yún
相公堂子 xiàng gōng táng zǐ
相顾失色 xiāng gù shī sè
乡规民约 xiāng guī mín yuē
香闺绣阁 xiāng guī xiù gé
香孩儿营 xiāng hái ér yíng
祥河辍水 xiáng hé chuò shuǐ
响和景从 xiǎng hé jǐng cóng
香花供养 xiāng huā gòng yǎng
香火不绝 xiāng huǒ bù jué
香火道人 xiāng huǒ dào rén
向火乞儿 xiàng huǒ qǐ ér
香火兄弟 xiāng huǒ xiōng dì
香火秀才 xiāng huǒ xiù cái
香火因缘 xiāng huǒ yīn yuán
香火姻缘 xiāng huǒ yīn yuán
香火姊妹 xiāng huǒ zǐ mèi
相机而动 xiàng jī ér dòng
相机而行 xiàng jī ér xíng
相机行事 xiāng jī xíng shì
象寄译鞮 xiàng jì yì dī
相煎何急 xiāng jiān hé jí
相见恨晚 xiāng jiàn hèn wǎn
相煎太急 xiāng jiān tài jí
象简乌纱 xiàng jiǎn wū shā
香娇玉嫩 xiāng jiāo yù nèn
响金白银 xiǎng jīn bái yín
相惊伯有 xiāng jīng bó yǒu
相敬如宾 xiāng jìng rú bīn
乡举里选 xiāng jǔ lǐ xuǎn
相克相济 xiāng kè xiāng jì
想来想去 xiǎng lái xiǎng qù
乡利倍义 xiāng lì bèi yì
乡里夫妻 xiāng lǐ fū qī
乡里迓鼓 xiāng lǐ yà gǔ
香林八节 xiāng lín bā jié
祥麟威凤 xiáng lín wēi fèng
湘陵妃子 xiāng líng fēi zǐ
湘灵鼓瑟 xiāng líng gǔ sè
降龙伏虎 xiáng lóng fú hǔ
翔鸾舞凤 xiáng luán wǔ fèng
翔鸾翥凤 xiáng luán zhù fèng
香轮宝骑 xiāng lún bǎo qí
相貌堂堂 xiàng mào táng táng
相门出相 xiāng mén chū xiāng
相门洒埽 xiāng mén sǎ sào
相门相种 xiāng mén xiāng zhǒng
相门有相 xiàng mén yǒu xiàng
像模像样 xiàng mó xiàng yàng
相女配夫 xiàng nǚ pèi fū
香培玉琢 xiang pei yu zuo
橡皮钉子 xiàng pí dìng zǐ
向平之原 xiàng píng zhī yuán
向平之愿 xiàng píng zhī yuàn
想前顾后 xiǎng qián gù hòu
相切相磋 xiāng qiē xiāng cuō
乡亲里道 xiāng qīn lǐ dào
相亲相爱 xiāng qīn xiāng ài
详情度理 xiáng qíng dù lǐ
相去几何 xiāng qù jǐ hé
相去无几 xiāng qù wú jǐ
相去悬殊 xiāng qù xuán shū
相忍为国 xiāng rěn wèi guó
项日感梦 xiàng rì gǎn mèng
想入非非 xiǎng rù fēi fēi
橡茹藿歠 xiàng rú huò chuò
相濡相呴 xiāng rú xiāng hǒu
相濡以沫 xiāng rú yǐ mò
相濡以泽 xiāng rú yǐ zé
向若而叹 xiàng ruò ér tàn
香山居士 xiāng shān jū shì
向上一路 xiàng shàng yī lù
向声背实 xiàng shēng bèi shí
相生相成 xiāng shēng xiāng chéng
相生相克 xiāng shēng xiāng kè
相时度力 xiāng shí duó lì
相时而动 xiàng shí ér dòng
相视而笑 xiāng shì ér xiào
相失交臂 xiāng shī jiāo bì
相视莫逆 xiāng shì mò nì
相视失色 xiāng shì shī sè
乡书难寄 xiāng shū nán jì
相鼠有皮 xiàng shǔ yǒu pí
相帅成风 xiāng shuài chéng fēng
香水混堂 xiāng shuǐ hùn táng
响糖狮子 xiǎng táng shī zi
相提并论 xiāng tí bìng lùn
相体裁衣 xiāng tǐ cái yī
相提而论 xiāng tí ér lùn
向天而唾 xiàng tiān ér tuò
镶铜木鞋 xiāng tóng mù xié
乡土文学 xiāng tǔ wén xué
想望丰采 xiǎng wàng fēng cǎi
想望风采 xiǎng wàng fēng cǎi
想望风褱 xiǎng wàng fēng shèng
相忘形骸 xiāng wàng xíng hái
相为表里 xiāng wéi biǎo lǐ
巷尾街头 xiàng wěi jiē tóu
相习成风 xiāng xí chéng fēng
相习成俗 xiāng xí chéng sú
乡下脑壳 xiāng xià nǎo ké
香象渡河 xiāng xiàng dù hé
香象绝流 xiāng xiàng jué liú
香消玉减 xiāng xiāo yù jiǎn
香消玉碎 xiāng xiāo yù suì
香消玉损 xiāng xiāo yù sǔn
香消玉殒 xiāng xiāo yù yǔn
像心称意 xiàng xīn chēng yì
像心如意 xiàng xīn rú yì
像心适意 xiàng xīn shì yì
像心像意 xiàng xīn xiàng yì
详星拜斗 xiáng xīng bài dǒu
像形夺名 xiàng xíng duó míng
相形见绌 xiāng xíng jiàn chù
相形见拙 xiāng xíng jiàn zhuō
相形失色 xiāng xíng shī sè
象形文字 xiàng xíng wén zì
相须为命 xiāng xū wéi mìng
相呴相济 xiāng xǔ xiāng jì
相喣以沫 xiāng xù yǐ mò
相呴以湿 xiāng xǔ yǐ shī
象牙之塔 xiàng yá zhī tǎ
相沿成俗 xiāng yán chéng sú
相沿成习 xiāng yán chéng xí
襄样节度 xiāng yàng jié dù
香药脆梅 xiāng yào cuì méi
降妖捉怪 xiáng yāo zhuō guài
巷议街谈 xiàng yì jiē tán
相依为命 xiāng yī wéi mìng
乡饮大宾 xiāng yǐn dà bīn
乡饮酒礼 xiāng yǐn jiǔ lǐ
相因相生 xiāng yīn xiāng shēng
