以羊易牛   yi3 yang2 yi4 niu2
医药博士   yi1 yao4 bo2 shi4
一叶报秋   yi1 ye4 bao4 qiu1
以噎废飡   yi3 ye1 fei4 can1
以噎废餐   yi3 ye1 fei4 can1
以夜继日   yi3 ye4 ji4 ri4
以夜继朝   yi3 ye4 ji4 zhao1
以夜继昼   yi3 ye4 ji4 zhou4
一叶迷山   yi1 ye4 mi2 shan1
以夜续昼   yi3 ye4 xu4 zhou4
一叶障目   yi1 ye4 zhang4 mu4
一噎止餐   yi1 ye1 zhi3 can1
一叶知秋   yi1 ye4 zhi1 qiu1
悒悒不乐   yi4 yi4 bu4 le4
依依不舍   yi1 yi1 bu4 she3
以镒称铢   yi3 yi4 cheng1 zhu1
以一持万   yi3 yi1 chi2 wan4
以佚待劳   yi3 yi4 dai4 lao2
以逸待劳   yi3 yi4 dai4 lao2
逸以待劳   yi4 yi3 dai4 lao2
一衣带水   yi1 yi1 dai4 shui3
一以当百   yi1 yi3 dang1 bai3
一以当十   yi1 yi3 dang1 shi2
以一当十   yi3 yi1 dang1 shi2
以义断恩   yi3 yi4 duan4 en1
以夷伐夷   yi3 yi2 fa2 yi2
翼翼飞鸾   yi4 yi4 fei1 luan2
以一奉百   yi3 yi1 feng4 bai3
以义割恩   yi3 yi4 ge1 en1
以夷攻夷   yi3 yi2 gong1 yi2
一意孤行   yi1 yi4 gu1 xing2
一以贯之   yi1 yi3 guan4 zhi1
以逸击劳   yi3 yi4 ji1 lao2
以一儆百   yi3 yi1 jing3 bai3
以一警百   yi3 yi1 jing3 bai3
以疑决疑   yi3 yi2 jue2 yi2
薏苡蒙谤   yi4 yi3 meng2 bang4
薏苡明珠   yi4 yi3 ming2 zhu1
以意逆志   yi3 yi4 ni4 zhi4
移易迁变   yi2 yi4 qian1 bian4
意义深长   yi4 yi4 shen1 chang2
熠熠生辉   yi4 yi4 sheng1 hui1
意意似似   yi4 yi4 si4 si4
意意思思   yi4 yi4 si1 si1
疑疑思思   yi2 yi2 si1 si1
以意为之   yi3 yi4 wei2 zhi1
以意为主   yi3 yi4 wei2 zhu3
依依惜别   yi1 yi1 xi1 bie2
倚倚嚱嚱   yi3 yi3 xi4 xi4
翼翼小心   yi4 yi4 xiao3 xin1
薏苡兴谤   yi4 yi3 xing1 bang4
咿咿哑哑   yi1 yi1 ya1 ya1
薏苡之谤   yi4 yi3 zhi1 bang4
薏苡之谗   yi4 yi3 zhi1 chan2
以一知万   yi3 yi1 zhi1 wan4
薏苡之嫌   yi4 yi3 zhi1 xian2
以夷制夷   yi3 yi2 zhi4 yi2
以夷治夷   yi3 yi2 zhi4 yi2
以蚓投鱼   yi3 yin3 tou2 yu2
一吟一咏   yi1 yin1 yi1 yong3
一饮一啄   yi1 yin3 yi1 zhuo2
遗音余韵   yi2 yin1 yu2 yun4
一应俱全   yi1 ying1 ju4 quan2
一迎一和   yi1 ying2 yi1 he2
挹盈注虚   yi4 ying2 zhu4 xu1
一拥而入   yi1 yong1 er2 ru4
一拥而上   yi1 yong1 er2 shang4
蚁拥蜂攒   yi3 yong1 feng1 cuan2
意犹未尽   yi4 you2 wei4 jin4
一游一豫   yi1 you2 yi1 yu4
移有足无   yi2 you3 zu2 wu2
一语道破   yi1 yu3 dao4 po4
以玉抵鹊   yi3 yu4 di3 que4
以玉抵乌   yi3 yu4 di3 wu1
易于反手   yi4 yu2 fan3 shou3
易于反掌   yi4 yu2 fan3 zhang3
抑郁寡欢   yi4 yu4 gua3 huan1
伊于胡底   yi1 yu2 hu2 di3
以誉进能   yi3 yu4 jin4 neng2
瘗玉埋香   yi4 yu4 mai2 xiang1
一语破的   yi1 yu3 po4 di4
以鱼驱蝇   yi3 yu2 qu1 ying2
一隅三反   yi1 yu2 san1 fan3
易于拾遗   yi4 yu2 shi2 yi2
一语双关   yi1 yu3 shuang1 guan1
以誉为赏   yi3 yu4 wei2 null
倚玉偎香   yi3 yu4 wei1 xiang1
溢于言表   yi4 yu2 yan2 biao3
溢于言外   yi4 yu2 yan2 wai4
一予一夺   yi1 yu3 yi1 duo2
一隅之地   yi1 yu2 zhi1 di4
一隅之见   yi1 yu2 zhi1 jian4
一隅之说   yi1 yu2 zhi1 shuo1
一语中的   yi1 yu3 zhong1 di4
一语中人   yi1 yu3 zhong1 ren2
以怨报德   yi3 yuan4 bao4 de2
一元大武   yi1 yuan2 da4 wu3
一元复始   yi1 yuan2 fu4 shi3
一元木公   yi1 yuan2 mu4 gong1
一缘一会   yi1 yuan2 yi1 hui4
移辕之赏   yi2 yuan2 zhi1 null
逸韵高致   yi4 yun4 gao1 zhi4
意在笔前   yi4 zai4 bi3 qian2
意在笔先   yi4 zai4 bi3 xian1
意在言外   yi4 zai4 yan2 wai4
遗簪弊屦   yi2 zan1 bi4 ju4
遗簪弊履   yi2 zan1 bi4 lü3
遗簪堕珥   yi2 zan1 duo4 er3
遗簪堕履   yi2 zan1 duo4 lü3
遗簪绝缨   yi2 zan1 jue2 ying1
遗簪弃舄   yi2 zan1 qi4 xi4
遗簪脱舃   yi2 zan1 tuo1 tuo1
遗簪脱舄   yi2 zan1 tuo1 xi4
遗簪坠珥   yi2 zan1 zhui4 er3
遗簪坠屦   yi2 zan1 zhui4 ju4
遗簪坠履   yi2 zan1 zhui4 lü3
遗簪坠舄   yi2 zan1 zhui4 xi4
以泽量尸   yi3 ze2 liang2 shi1
一眨巴眼   yi1 zha3 ba1 yan3
以战去战   yi3 zhan4 qu4 zhan4
以战养战   yi3 zhan4 yang3 zhan4
一张一弛   yi1 zhang1 yi1 chi2
一掌堙江   yi1 zhang3 yin1 jiang1
一掌遮天   yi1 zhang3 zhe1 tian1
一朝千里   yi1 zhao1 qian1 li3
一朝一夕   yi1 zhao1 yi1 xi1
亿兆一心   yi4 zhao4 yi1 xin1
一朝之忿   yi1 zhao1 zhi1 fen4
一朝之患   yi1 chao2 zhi1 huan4
易辙改弦   yi4 zhe2 gai3 xian2
弋者何篡   yi4 zhe3 he2 cuan4
一枕邯郸   yi1 zhen3 han2 dan1
一枕黑甜   yi1 zhen3 hei1 tian2
一枕槐安   yi1 zhen3 huai2 an1
一枕黄梁   yi1 zhen3 huang2 liang2
一枕黄粱   yi1 zhen3 huang2 liang2
一针见血   yi1 zhen1 jian4 xie3
依斟流彘   yi1 zhen1 liu2 zhi4
一枕南柯   yi1 zhen3 nan2 ke1
一针一线   yi1 zhen1 yi1 xian4
一针一缐   yi1 zhen1 yi1 yu2
义正词严   yi4 zheng4 ci2 yan2
义正辞严   yi4 zheng4 ci2 yan2
义正辞约   yi4 zheng4 ci2 yue1
以正视听   yi3 zheng4 shi4 ting1
一致百虑   yi1 zhi4 bai3 lü4
一掷百万   yi1 zhi4 bai3 wan4
一知半见   yi1 zhi1 ban4 jian4
一支半节   yi1 zhi1 ban4 jie2
一知半解   yi1 zhi1 ban4 jie3
一肢半节   yi1 zhi1 ban4 jie2
以直报怨   yi3 zhi2 bao4 yuan4
以直抱怨   yi3 zhi2 bao4 yuan4
以指测河   yi3 zhi3 ce4 he2
颐指风使   yi2 zhi3 feng1 shi3
一纸空文   yi1 zhi3 null wen2
以指挠沸   yi3 zhi3 nao2 fei4
一知片解   yi1 zhi1 pian4 jie3
颐指气使   yi2 zhi3 qi4 shi3
一掷千金   yi1 zhi4 qian1 jin1
一纸千金   yi1 zhi3 qian1 jin1
一掷乾坤   yi1 zhi4 qian2 kun1
颐指如意   yi2 zhi3 ru2 yi4
一之为甚   yi1 zhi1 wei2 shen4
一之谓甚   yi1 zhi1 wei4 shen4
意指为狱   yi4 zhi3 wei2 yu4
怡志养神   yi2 zhi4 yang3 shen2
一枝一节   yi1 zhi1 yi1 jie2
一肢一节   yi1 zhi1 yi1 jie2
一治一乱   yi1 zhi4 yi1 luan4
一枝一栖   yi1 zhi1 yi1 qi1
一之已甚   yi1 zhi1 yi3 shen4
易知由单   yi4 zhi1 you2 dan1
一至于此   yi1 zhi4 yu2 ci3
一至于斯   yi1 zhi4 yu2 si1
一致之节   yi1 zhi4 zhi1 jie2
一枝之栖   yi1 zhi1 zhi1 qi1
以众暴寡   yi3 zhong4 bao4 gua3
义重恩深   yi4 zhong4 en1 shen1
栘中厩监   yi2 zhong1 jiu4 jian1
栘中属国   yi2 zhong1 shu3 guo2
以终天年   yi3 zhong1 tian1 nian2
一中同长   yi1 zhong1 tong2 chang2
一柱承天   yi1 zhu4 cheng2 tian1
以铢称镒   yi3 zhu1 cheng1 yi4
以铢程镒   yi3 zhu1 cheng2 yi4
遗珠弃璧   yi2 zhu1 qi4 bi4
一柱擎天   yi1 zhu4 qing2 tian1
以珠弹雀   yi3 zhu1 tan2 que4
意转心回   yi4 zhuan3 xin1 hui2
衣妆楚楚   yi1 zhuang1 chu3 chu3
亦庄亦谐   yi4 zhuang1 yi4 xie2
以锥飡壶   yi3 zhui1 can1 hu2
以锥餐壶   yi3 zhui1 can1 hu2
以锥刺地   yi3 zhui1 ci4 di4
一资半级   yi1 zi1 ban4 ji2
一资半职   yi1 zi1 ban4 zhi2
一字褒贬   yi1 zi4 bao1 bian3
一字不苟   yi1 zi4 bu4 gou3
一字不易   yi1 zi4 bu4 yi0
一字长城   yi1 zi4 chang2 cheng2
易子而教   yi4 zi3 er2 jiao4
易子而食   yi4 zi3 er2 shi2
一字兼金   yi1 zi4 jian1 jin1
一字连城   yi1 zi4 lian2 cheng2
以紫乱朱   yi3 zi3 luan4 zhu1
一字千金   yi1 zi4 qian1 jin1
一字千钧   yi1 zi4 qian1 jun1
一字千秋   yi1 zi4 qian1 qiu1
以资切磋   yi3 zi1 qie1 cuo1
一字三缣   yi1 zi4 san1 jian1
以紫为朱   yi3 zi3 wei2 zhu1
易子析骸   yi4 zi3 xi1 hai2
衣紫腰黄   yi1 zi3 yao1 huang2
衣紫腰金   yi1 zi3 yao1 jin1
衣紫腰银   yi1 zi3 yao1 yin2
一字一板   yi1 zi4 yi1 ban3
一字一句   yi1 zi4 yi1 ju4
一字一泪   yi1 zi4 yi1 lei4
一字一珠   yi1 zi4 yi1 zhu1
一字之师   yi1 zi4 zhi1 shi1
一走了之   yi1 zou3 le0 zhi1
一祖三宗   yi1 zu3 san1 zong1
衣租食税   yi4 zu1 shi2 shui4
一卒之令   yi1 zu2 zhi1 ling4
一卒之田   yi1 zu2 zhi1 tian2
一醉方休   yi1 zui4 fang1 xiu1
移樽就教   yi2 zun1 jiu4 jiao4
一坐皆惊   yi1 null jie1 jing1
一座皆惊   yi1 null jie1 jing1
一坐尽惊   yi1 null jin4 jing1
一坐尽倾   yi1 null jin4 qing1
一坐一起   yi1 null yi1 qi3
银杯羽化   yin2 bei1 yu3 hua4
因变制宜   yin1 bian4 zhi4 yi2
饮冰内热   yin3 bing1 nei4 re4
饮冰茹檗   yin3 bing1 ru2 bo4
饮冰茹蘖   yin3 bing1 ru2 bo4
饮冰食檗   yin3 bing1 shi2 bo4
饮冰食蘖   yin3 bing1 shi2 bo4
饮冰吞檗   yin3 bing1 tun1 bo4
因材施教   yin1 cai2 shi1 jiao4
阴曹地府   yin1 cao2 di4 fu3
阴差阳错   yin1 cha1 yang2 cuo4
引车卖浆   yin3 che1 mai4 jiang1
寅吃卯粮   yin2 chi1 mao3 liang2
龂齿弹舌   yin2 chi3 dan4 she2
龈齿弹舌   yin2 chi3 dan4 she2
饮醇自醉   yin3 chun2 zi4 zui4
淫词秽语   yin2 ci2 hui4 yu3
淫辞秽语   yin2 ci2 hui4 yu3
淫辞邪说   yin2 ci2 xie2 shuo1
淫词亵语   yin2 ci2 xie4 yu3
淫词艳曲   yin2 ci2 yan4 qu3
阴错阳差   yin1 cuo4 yang2 cha1
饮胆尝血   yin3 dan3 chang2 xue4
饮啖兼人   yin3 dan4 jian1 ren2
阴丹士林   yin1 dan1 shi4 lin2
引刀割鼻   yin3 dao1 ge1 bi2
引盗入闼   yin3 dao4 ru4 ta4
因敌取资   yin1 di2 qu3 zi1
因敌为资   yin1 di2 wei2 zi1
因地制宜   yin1 di4 zhi4 yi2
饮犊上流   yin4 du2 shang4 liu2
引短推长   yin3 duan3 tui1 chang2
喑恶叱咤   yin1 e4 chi4 zha4
隐恶扬善   yin3 e4 yang2 shan4
引而不发   yin3 er2 bu4 fa1
引饭大师   yin3 fan4 da4 shi1
饮风餐露   yin3 feng1 can1 lu4
因风吹火   yin1 feng1 chui1 huo3
引风吹火   yin3 feng1 chui1 huo3
吟风弄月   yin2 feng1 nong4 yue4
吟风咏月   yin2 feng1 yong3 yue4
阴服微行   yin1 fu2 wei1 xing2
因公假私   yin1 gong1 jia3 si1
寅恭谐协   yin2 gong1 xie2 xie2
因公行私   yin1 gong1 xing2 si1
银钩虿尾   yin2 gou1 chai4 wei3
引狗入寨   yin3 gou3 ru4 zhai0
银钩铁画   yin2 gou1 tie3 hua4
银钩玉唾   yin2 gou1 yu4 tuo4
饮谷栖丘   yin3 gu3 qi1 qiu1
堙谷堑山   yin1 gu3 qian4 shan1
引古绳今   yin3 gu3 sheng2 jin1
引古喻今   yin3 gu3 yu4 jin1
引古证今   yin3 gu3 zheng4 jin1
引鬼上门   yin3 gui3 shang4 men2
因果报应   yin1 guo3 bao4 ying4
引过自责   yin3 guo4 zi4 ze2
引吭悲歌   yin3 hang2 bei1 ge1
引吭高唱   yin3 hang2 gao1 chang4
引吭高歌   yin3 hang2 gao1 ge1
引吭高声   yin3 hang2 gao1 sheng1
殷浩书空   yin1 hao4 shu1 null
银河倒泻   yin2 he2 dao4 xie4
饮河满腹   yin3 he2 man3 fu4
饮河鼹鼠   yin3 he2 yan3 shu3
饮恨而终   yin3 hen4 er2 zhong1
饮恨吞声   yin3 hen4 tun1 sheng1
引虎拒狼   yin3 hu3 ju4 lang2
引虎入室   yin3 hu3 ru4 shi4
引虎自卫   yin3 hu3 zi4 wei4
银花火树   yin2 hua1 huo3 shu4
吟花咏柳   yin2 hua1 yong3 liu3
隐晦曲折   yin3 hui4 qu1 zhe2
饮灰洗胃   yin3 hui1 xi3 wei4
阴魂不散   yin1 hun2 bu4 san4
因祸得福   yin1 huo4 de2 fu2
引火烧身   yin3 huo3 shao1 shen1
因祸为福   yin1 huo4 wei2 fu2
因机而变   yin1 ji1 er2 bian4
隐迹埋名   yin3 ji4 mai2 ming2
殷鉴不远   yin1 jian4 bu4 yuan3
银角桃枝   yin2 jiao3 tao2 zhi1
隐介藏形   yin3 jie4 cang2 xing2
引经据典   yin3 jing1 ju4 dian3
引经据古   yin3 jing1 ju4 gu3
引颈受戮   yin3 jing3 shou4 lu4
引咎责躬   yin3 jiu4 ze2 gong1
引咎自责   yin3 jiu4 zi4 ze2
隐居求志   yin3 ju1 qiu2 zhi4
引决自裁   yin3 jue2 zi4 cai2
引狼拒虎   yin3 lang2 ju4 hu3
引狼入室   yin3 lang2 ru4 shi4
引狼自卫   yin3 lang2 zi4 wei4
引类呼朋   yin3 lei4 hu1 peng2
印累绶若   yin4 lei2 shou4 ruo4
因利乘便   yin1 li4 cheng2 bian4
隐鳞藏彩   yin3 lin2 cang2 cai3
隐鳞戢翼   yin3 lin2 ji2 yi4
隐鳞戢羽   yin3 lin2 ji2 yu3
引领而望   yin3 ling3 er2 wang4
饮流怀源   yin3 liu2 huai2 yuan2
因陋就寡   yin1 lou4 jiu4 gua3
因陋就简   yin1 lou4 jiu4 jian3
因陋守旧   yin1 lou4 shou3 jiu4
饮露餐风   yin3 lu4 can1 feng1
引律比附   yin3 lü4 bi3 fu4
饮马长江   yin3 ma3 chang2 jiang1
饮马投钱   yin4 ma3 tou2 qian2
殷民阜财   yin1 min2 fu4 cai2
隐名埋姓   yin3 ming2 mai2 xing4
阴谋诡计   yin1 mou2 gui3 ji4
因难见巧   yin1 nan2 jian4 qiao3
阴凝冰坚   yin1 ning2 bing1 jian1
阴凝坚冰   yin1 ning2 jian1 bing1
吟弄风月   yin2 nong4 feng1 yue4
淫朋密友   yin2 peng2 mi4 you3
淫朋狎友   yin2 peng2 xia2 you3
银屏金屋   yin2 ping2 jin1 wu1
因其固然   yin0 qi0 gu0 ran0
崟崎磊落   yin2 qi2 lei3 luo4
崟崎历落   yin2 qi2 li4 luo4
喑气吞声   yin1 qi4 tun1 sheng1
噾气吞声   yin1 qi4 tun1 sheng1
饮气吞声   yin3 qi4 tun1 sheng1
饮泣吞声   yin3 qi4 tun1 sheng1
隐琴肆瑟   yin3 qin2 si4 se4
阴晴圆缺   yin1 qing2 yuan2 que1
饮泉清节   yin3 quan2 qing1 jie2
隐然敌国   yin3 ran2 di2 guo2
隐忍不发   yin3 ren3 bu4 fa1
隐忍不言   yin3 ren3 bu4 yan2
因人成事   yin1 ren2 cheng2 shi4
因人而异   yin1 ren2 er2 yi4
引人入胜   yin3 ren2 ru4 sheng4
因任授官   yin1 ren4 shou4 guan1
因人制宜   yin1 ren2 zhi4 yi2
引人注目   yin3 ren2 zhu4 mu4
引日成岁   yin3 ri4 cheng2 sui4
音容如在   yin1 rong2 ru2 zai4
音容宛在   yin1 rong2 wan3 zai4
音容笑貌   yin1 rong2 xiao4 mao4
引入迷途   yin3 ru4 mi2 tu2
隐若敌国   yin3 ruo4 di2 guo2
阴山背后   yin1 shan1 bei4 hou4
银山铁壁   yin2 shan1 tie3 bi4
引商刻角   yin3 shang1 ke4 jiao3
引商刻羽   yin3 shang1 ke4 yu3
引蛇出洞   yin3 she2 chu1 dong4
引伸触类   yin3 shen1 chu4 lei4
引申触类   yin3 shen1 chu4 lei4
引绳排根   yin3 sheng2 pai2 gen1
引绳批根   yin3 sheng2 pi1 gen1
引绳棋布   yin3 sheng2 qi2 bu4
引绳切墨   yin3 sheng2 qie1 mo4
引绳削墨   yin3 sheng2 xue1 mo4
因势利导   yin1 shi4 li4 dao3
饮食男女   yin3 shi2 nan2 nü3
饮食起居   yin3 shi2 qi3 ju1
因事制宜   yin1 shi4 zhi4 yi2
因时制宜   yin1 shi2 zhi4 yi2
引手投足   yin3 shou3 tou2 zu2
引首以望   yin3 shou3 yi3 wang4
因树为屋   yin1 shu4 wei2 wu1
饮水辨源   yin3 shui3 bian4 yuan2
饮水啜菽   yin3 shui3 chuo4 shu1
饮水栖衡   yin3 shui3 qi1 heng2
饮水曲肱   yin3 shui3 qu1 gong1
引水入墙   yin3 shui3 ru4 qiang2
饮水食菽   yin3 shui3 shi2 shu1
饮水思源   yin3 shui3 si1 yuan2
饮水知源   yin3 shui3 zhi1 yuan2
殷天蔽日   yin1 tian1 bi4 ri4
隐天蔽日   yin3 tian1 bi4 ri4
银条德星   yin2 tiao2 de2 xing1
饮头之器   yin3 tou2 zhi1 qi4
淫猥下流   yin2 wei3 xia4 liu2
音问两绝   yin1 wen4 liang3 jue2
音问杳然   yin1 wen4 yao3 ran2
喑呜叱咤   yin1 wu1 chi4 zha4
因乌及屋   yin1 wu1 ji2 wu1
引物连类   yin3 wu4 lian2 lei4
因袭陈规   yin0 xi0 chen0 gui0
茵席之臣   yin1 xi2 zhi1 chen2
引线穿针   yin3 xian4 chuan1 zhen1
因小失大   yin1 xiao3 shi1 da4
淫心匿行   yin2 xin1 ni4 xing2
引新吐故   yin3 xin1 tu3 gu4
音信杳无   yin1 xin4 yao3 wu2
引行公店   yin3 xing2 gong1 dian4
饮腥苴熟   yin3 xing1 ju1 shu2
隐姓埋名   yin3 xing4 mai2 ming2
饮血崩心   yin3 xue4 beng1 xin1
饮血茹毛   yin3 xue4 ru2 mao2
因循苟且   yin1 xun2 gou3 qie3
因循守旧   yin1 xun2 shou3 jiu4
因循坐误   yin1 xun2 null wu4
喑哑叱咤   yin1 ya3 chi4 zha4
淫言诐行   yin2 yan2 bi4 xing2
淫言狎语   yin2 yan2 xia2 yu3
淫言媟语   yin2 yan2 liang3 yu3
阴阳不将   yin1 yang2 bu4 jiang1
阴阳惨舒   yin1 yang2 can3 shu1
饮羊登垄   yin3 yang2 deng1 long3
阴阳怪气   yin1 yang2 guai4 qi4
阴阳交错   yin1 yang2 jiao1 cuo4
阴阳两面   yin1 yang2 liang3 mian4
阴阳先生   yin1 yang2 xian1 sheng1
阴阳之变   yin1 yang2 zhi1 bian4
因噎废食   yin1 ye1 fei4 shi2
引以为耻   yin3 yi3 wei2 chi3
引以为憾   yin3 yi3 wei2 han4
引以为戒   yin3 yi3 wei2 jie4
引以为荣   yin3 yi3 wei2 rong2
阴疑阳战   yin1 yi2 yang2 zhan4
訚訚恻恻   yin2 yin2 ce4 ce4
隐隐绰绰   yin3 yin3 chuo4 chuo4
隐隐讽讽   yin3 yin3 feng3 feng3
隐隐耾耾   yin3 yin3 hong2 hong2
隐隐糊糊   yin3 yin3 hu1 hu1
隐隐桓桓   yin3 yin3 huan2 huan2
隐隐遑遑   yin3 yin3 huang2 huang2
龂龂计较   yin3 yin3 ji4 jiao4
龈龈计较   yin2 yin2 ji4 jiao4
訚訚衎衎   yin2 yin2 kan4 kan4
隐隐辚辚   yin3 yin3 lin2 lin2
银印青绶   yin2 yin4 qing1 shou4
殷殷田田   yin1 yin1 tian2 tian2
殷殷阗阗   yin1 yin1 tian2 tian2
殷殷屯屯   yin1 yin1 tun2 tun2
淫淫裔裔   yin2 yin2 yi4 yi4
訚訚于于   yin2 yin2 yu2 yu2
隐隐约约   yin3 yin3 yue1 yue1
氤氤氲氲   yin1 yin1 yun1 yun1
隐隐展展   yin3 yin3 zhan3 zhan3
殷殷轸轸   yin1 yin1 zhen3 zhen3
隐隐轸轸   yin3 yin3 zhen3 zhen3
訚訚秩秩   yin2 yin2 zhi4 zhi4
寅忧夕惕   yin2 you1 xi1 ti4
阴雨晦冥   yin1 yu3 hui4 ming2
引喻失义   yin3 yu4 shi1 yi4
因余之国   yin1 yu2 zhi1 guo2
引玉之砖   yin3 yu4 zhi1 zhuan1
夤缘而上   yin2 yuan2 er2 shang4
夤缘攀附   yin2 yuan2 pan1 fu3
因缘为市   yin1 yuan2 wei2 shi4
隐约其词   yin3 yue1 qi2 ci2
隐约其辞   yin3 yue1 qi2 ci2
氤氲大使   yin1 yun1 da4 shi3
氤氲使者   yin1 yun1 shi3 zhe3
隐占身体   yin0 zhan0 shen0 qi0
饮鸩解渴   yin3 zhen4 jie3 ke3
引针拾芥   yin3 zhen1 shi2 jie4
饮鸩止渴   yin3 zhen4 zhi3 ke3
印纸历子   yin4 zhi3 li4 zi3
寅支卯粮   yin2 zhi1 mao3 liang2
饮中八仙   yin3 zhong1 ba1 xian1
引锥刺股   yin3 zhui1 ci4 gu3
银字觱栗   yin2 zi4 bi4 li4
荫子封妻   yin4 zi3 feng1 qi1
嚚子憸孙   yin2 zi3 xian1 sun1
引足救经   yin3 zu2 jiu4 jing1
鹰鼻鹞眼   ying1 bi2 yao4 yan3
应变将略   ying4 bian4 jiang4 lüe4
应变随机   ying4 bian4 sui2 ji1
应变无方   ying4 bian4 wu2 fang1
应变无穷   ying4 bian4 wu2 qiong2
颍滨遗老   ying3 bin1 yi2 lao3
应病与药   ying4 bing4 yu3 yao4
莺猜燕妒   ying1 cai1 yan4 du4
萦肠惹肚   ying2 chang2 re3 du4
莺巢燕垒   ying1 chao2 yan4 lei3
盈车嘉穟   ying2 che1 jia1 sui4
盈车之鱼   ying2 che1 zhi1 yu2
硬撑门面   ying4 cheng1 men2 mian4
莺俦燕侣   ying1 chou2 yan4 lü3
颍川四长   ying3 chuan1 si4 chang2
萤窗雪案   ying2 chuang1 xue3 an4
迎春黄胖   ying2 chun1 huang2 pang4
蝇攒蚁附   ying2 cuan2 yi3 fu4
蝇攒蚁聚   ying2 cuan2 yi3 ju4
鹰撮霆击   ying1 cuo1 ting2 ji1
应答如流   ying4 da2 ru2 liu2
应答如响   ying4 da2 ru2 xiang3
萦带全城   ying2 dai4 quan2 cheng2
萦带为垣   ying2 dai4 wei2 yuan2
萤灯雪屋   ying2 deng1 xue3 wu1
莺颠燕狂   ying1 dian1 yan4 kuang2
应对如流   ying4 dui4 ru2 liu2
应对如响   ying4 dui4 ru2 xiang3
莺飞草长   ying1 fei1 cao3 zhang3
莺飞燕舞   ying1 fei1 yan4 wu3
蝇飞蚁聚   ying2 fei1 yi3 ju4
蝇粪点玉   ying2 fen4 dian3 yu4
迎风待月   ying2 feng1 dai4 yue4
英风亮节   ying1 feng1 liang4 jie2
迎风冒雪   ying2 feng1 mao4 xue3
迎风招展   ying2 feng1 zhao1 zhan3
应付裕如   ying4 fu4 yu4 ru2
应付自如   ying4 fu4 zi4 ru2
莺歌蝶舞   ying1 ge1 die2 wu3
莺歌燕舞   ying1 ge1 yan4 wu3
莺歌燕语   ying1 ge1 yan4 yu3
鹰狗总统   ying1 gou3 zong3 tong3
莺闺燕阁   ying1 gui1 yan4 ge2
营火晚会   ying2 huo3 wan3 hui4
鹰击长空   ying1 ji1 chang2 null
应机立断   ying4 ji1 li4 duan4
鹰击毛挚   ying1 ji1 mao2 zhi4
应机权变   ying4 ji1 quan2 bian4
籯赍橐负   ying2 ji1 tuo2 fu4
蝇集蚁附   ying2 ji2 yi3 fu4
嬴奸买俏   ying2 jian1 mai3 qiao4
赢奸卖俏   ying2 jian1 mai4 qiao4
迎奸卖俏   ying2 jian1 mai4 qiao4
郢匠挥斤   ying3 jiang4 hui1 jin1
应接不遑   ying4 jie1 bu4 huang2
应接不暇   ying4 jie1 bu4 xia2
应节合拍   ying4 jie2 he2 pai1
赢金一经   ying2 jin1 yi1 jing1
盈科后进   ying2 ke1 hou4 jin4
迎来送往   ying2 lai2 song4 wang3
蝇利蜗名   ying2 li4 wo1 ming2
鹰瞵鹗视   ying1 lin2 e4 shi4
鹰瞵虎攫   ying1 lin2 hu3 jue2
鹰瞵虎视   ying1 lin2 hu3 shi4
膺箓受图   ying1 lu4 shou4 tu2
盈满之咎   ying2 man3 zhi1 jiu4
硬门槛子   ying4 men2 kan3 zi3
迎门请盗   ying2 men2 qing3 dao4
应名点卯   ying4 ming2 dian3 mao3
嘤鸣求友   ying1 ming2 qiu2 you3
蝇名蜗利   ying2 ming2 wo1 li4
鹰拿燕雀   ying1 na2 yan4 que4
鹰拿雁捉   ying1 na2 yan4 zhuo1
鹰派人物   ying1 pai4 ren2 wu4
莺朋燕友   ying1 peng2 yan4 you3
盈篇累牍   ying2 pian1 lei3 du2
莺期燕约   ying1 qi1 yan4 yue1
盈千累万   ying2 qian1 lei3 wan4
鹰觑鹘望   ying1 qu4 hu2 wang4
鹰犬塞途   ying1 quan3 null tu2
应权通变   ying4 quan2 tong1 bian4
鹰犬之才   ying1 quan3 zhi1 cai2
迎刃冰解   ying2 ren4 bing1 jie3
应刃而解   ying4 ren4 er2 jie3
迎刃而解   ying2 ren4 er2 jie3
迎刃而理   ying2 ren4 er2 li3
郢人斤斧   ying3 ren2 jin1 fu3
郢人斤斫   ying3 ren2 jin1 zhuo2
郢人斤斲   ying3 ren2 jin1 zhuo2
迎刃立解   ying2 ren4 li4 jie3
迎刃以解   ying2 ren4 yi3 jie3
郢人运斧   ying3 ren2 yun4 fu3
郢人斫垩   ying3 ren2 zhuo2 e4
郢人斵垩   ying3 ren2 zhuo2 e4
迎日推筴   ying2 ri4 tui1 jia1
迎神赛会   ying2 shen2 sai4 hui4
英声茂实   ying1 sheng1 mao4 shi2
英声欺人   ying1 sheng1 qi1 ren2
蝇声蛙噪   ying2 sheng1 wa1 zao4
蝇声蛙躁   ying2 sheng1 wa1 zao4
莺声燕语   ying1 sheng1 yan4 yu3
蝇声蚓窍   ying2 sheng1 yin3 qiao4
硬声硬气   ying4 sheng1 ying4 qi4
应时对景   ying4 shi2 dui4 jing3
鹰视虎步   ying1 shi4 hu3 bu4
鹰视狼步   ying1 shi4 lang2 bu4
鹰视狼顾   ying1 shi4 lang2 gu4
籯书囊剑   ying2 shu1 nang2 jian4
郢书燕说   ying3 shu1 yan1 shuo1
